Date	Machine	Compiler Flags	Buffer Size	Operation	Columns	DataType	Time	Time/BufSize
11/12/2017 11:38	Mac	O3	2	Sum	400	int	689	34450
11/12/2017 11:38	Mac	O3	2	Multiply	0	int	66435	3321750
11/12/2017 11:38	Mac	O3	2.5	Sum	500	int	975	39000
11/12/2017 11:38	Mac	O3	2.5	Multiply	0	int	97175	3887000
11/12/2017 11:38	Mac	O3	3	Sum	600	int	1690	56333.33333
11/12/2017 11:38	Mac	O3	3	Multiply	0	int	127364	4245466.667
11/12/2017 11:38	Mac	O3	3.5	Sum	700	int	2075	59285.71429
11/12/2017 11:38	Mac	O3	3.5	Multiply	0	int	167577	4787914.286
11/12/2017 11:38	Mac	O3	4	Sum	800	int	2579	64475
11/12/2017 11:38	Mac	O3	4	Multiply	0	int	206574	5164350
11/12/2017 11:38	Mac	O3	4.5	Sum	900	int	8832	196266.6667
11/12/2017 11:38	Mac	O3	4.5	Multiply	0	int	264980	5888444.444
11/12/2017 11:38	Mac	O3	5	Sum	1000	int	12277	245540
11/12/2017 11:38	Mac	O3	5	Multiply	0	int	317350	6347000
11/12/2017 11:38	Mac	O3	5.5	Sum	1100	int	14530	264181.8182
11/12/2017 11:38	Mac	O3	5.5	Multiply	0	int	360768	6559418.182
11/12/2017 11:38	Mac	O3	6	Sum	1200	int	15258	254300
11/12/2017 11:38	Mac	O3	6	Multiply	0	int	428871	7147850
11/12/2017 11:38	Mac	O3	6.5	Sum	1300	int	17340	266769.2308
11/12/2017 11:38	Mac	O3	6.5	Multiply	0	int	492028	7569661.538
11/12/2017 11:38	Mac	O3	7	Sum	1400	int	17613	251614.2857
11/12/2017 11:38	Mac	O3	7	Multiply	0	int	522077	7458242.857
11/12/2017 11:38	Mac	O3	7.5	Sum	1500	int	21420	285600
11/12/2017 11:38	Mac	O3	7.5	Multiply	0	int	634341	8457880
11/12/2017 11:38	Mac	O3	8	Sum	1600	int	19082	238525
11/12/2017 11:38	Mac	O3	8	Multiply	0	int	825334	10316675
11/12/2017 11:38	Mac	O3	8.5	Sum	1700	int	21895	257588.2353
11/12/2017 11:38	Mac	O3	8.5	Multiply	0	int	1133499	13335282.35
11/12/2017 11:38	Mac	O3	9	Sum	1800	int	24718	274644.4444
11/12/2017 11:38	Mac	O3	9	Multiply	0	int	975825	10842500
11/12/2017 11:38	Mac	O3	9.5	Sum	1900	int	24728	260294.7368
11/12/2017 11:38	Mac	O3	9.5	Multiply	0	int	1102846	11608905.26
11/12/2017 11:38	Mac	O3	10	Sum	2000	int	27693	276930
11/12/2017 11:38	Mac	O3	10	Multiply	0	int	1833196	18331960
11/12/2017 11:38	Mac	O3	0.5	Sum	100	float	593	118600
11/12/2017 11:38	Mac	O3	0.5	Multiply	0	float	9267	1853400
11/12/2017 11:38	Mac	O3	1	Sum	200	float	1165	116500
11/12/2017 11:38	Mac	O3	1	Multiply	0	float	30552	3055200
11/12/2017 11:38	Mac	O3	1.5	Sum	300	float	1743	116200
11/12/2017 11:38	Mac	O3	1.5	Multiply	0	float	52617	3507800
11/12/2017 11:38	Mac	O3	2	Sum	400	float	2330	116500
11/12/2017 11:38	Mac	O3	2	Multiply	0	float	79075	3953750
11/12/2017 11:38	Mac	O3	2.5	Sum	500	float	3626	145040
11/12/2017 11:38	Mac	O3	2.5	Multiply	0	float	112205	4488200
11/12/2017 11:38	Mac	O3	3	Sum	600	float	4203	140100
11/12/2017 11:38	Mac	O3	3	Multiply	0	float	143690	4789666.667
11/12/2017 11:38	Mac	O3	3.5	Sum	700	float	5055	144428.5714
11/12/2017 11:38	Mac	O3	3.5	Multiply	0	float	187860	5367428.571
11/12/2017 11:38	Mac	O3	4	Sum	800	float	5587	139675
11/12/2017 11:38	Mac	O3	4	Multiply	0	float	232559	5813975
11/12/2017 11:38	Mac	O3	4.5	Sum	900	float	8938	198622.2222
11/12/2017 11:38	Mac	O3	4.5	Multiply	0	float	291628	6480622.222
11/12/2017 11:38	Mac	O3	5	Sum	1000	float	11882	237640
11/12/2017 11:38	Mac	O3	5	Multiply	0	float	341951	6839020
11/12/2017 11:38	Mac	O3	5.5	Sum	1100	float	13106	238290.9091
11/12/2017 11:38	Mac	O3	5.5	Multiply	0	float	388176	7057745.455
11/12/2017 11:38	Mac	O3	6	Sum	1200	float	14553	242550
11/12/2017 11:38	Mac	O3	6	Multiply	0	float	454423	7573716.667
11/12/2017 11:38	Mac	O3	6.5	Sum	1300	float	15628	240430.7692
11/12/2017 11:38	Mac	O3	6.5	Multiply	0	float	515442	7929876.923
11/12/2017 11:38	Mac	O3	7	Sum	1400	float	16670	238142.8571
11/12/2017 11:38	Mac	O3	7	Multiply	0	float	536593	7665614.286
11/12/2017 11:38	Mac	O3	7.5	Sum	1500	float	18620	248266.6667
11/12/2017 11:38	Mac	O3	7.5	Multiply	0	float	688842	9184560
11/12/2017 11:38	Mac	O3	8	Sum	1600	float	17475	218437.5
11/12/2017 11:38	Mac	O3	8	Multiply	0	float	894889	11186112.5
11/12/2017 11:38	Mac	O3	8.5	Sum	1700	float	19744	232282.3529
11/12/2017 11:39	Mac	O3	8.5	Multiply	0	float	1212326	14262658.82
11/12/2017 11:39	Mac	O3	9	Sum	1800	float	22438	249311.1111
11/12/2017 11:39	Mac	O3	9	Multiply	0	float	1099713	12219033.33
11/12/2017 11:39	Mac	O3	9.5	Sum	1900	float	21694	228357.8947
11/12/2017 11:39	Mac	O3	9.5	Multiply	0	float	1175630	12375052.63
11/12/2017 11:39	Mac	O3	10	Sum	2000	float	24940	249400
11/12/2017 11:39	Mac	O3	10	Multiply	0	float	1962600	19626000
11/12/2017 11:39	Mac	O3	0.5	Sum	100	long	80	16000
11/12/2017 11:39	Mac	O3	0.5	Multiply	0	long	2339	467800
11/12/2017 11:39	Mac	O3	1	Sum	200	long	158	15800
11/12/2017 11:39	Mac	O3	1	Multiply	0	long	8446	844600
11/12/2017 11:39	Mac	O3	1.5	Sum	300	long	238	15866.66667
11/12/2017 11:39	Mac	O3	1.5	Multiply	0	long	14644	976266.6667
11/12/2017 11:39	Mac	O3	2	Sum	400	long	328	16400
11/12/2017 11:39	Mac	O3	2	Multiply	0	long	23021	1151050
11/12/2017 11:39	Mac	O3	2.5	Sum	500	long	955	38200
11/12/2017 11:39	Mac	O3	2.5	Multiply	0	long	37344	1493760
11/12/2017 11:39	Mac	O3	3	Sum	600	long	1235	41166.66667
11/12/2017 11:39	Mac	O3	3	Multiply	0	long	45789	1526300
11/12/2017 11:39	Mac	O3	3.5	Sum	700	long	1555	44428.57143
11/12/2017 11:39	Mac	O3	3.5	Multiply	0	long	54234	1549542.857
11/12/2017 11:39	Mac	O3	4	Sum	800	long	1872	46800
11/12/2017 11:39	Mac	O3	4	Multiply	0	long	76560	1914000
11/12/2017 11:39	Mac	O3	4.5	Sum	900	long	2224	49422.22222
11/12/2017 11:39	Mac	O3	4.5	Multiply	0	long	84059	1867977.778
11/12/2017 11:39	Mac	O3	5	Sum	1000	long	2385	47700
11/12/2017 11:39	Mac	O3	5	Multiply	0	long	110330	2206600
11/12/2017 11:39	Mac	O3	5.5	Sum	1100	long	2685	48818.18182
11/12/2017 11:39	Mac	O3	5.5	Multiply	0	long	121035	2200636.364
11/12/2017 11:39	Mac	O3	6	Sum	1200	long	2900	48333.33333
11/12/2017 11:39	Mac	O3	6	Multiply	0	long	145903	2431716.667
11/12/2017 11:39	Mac	O3	6.5	Sum	1300	long	3289	50600
11/12/2017 11:39	Mac	O3	6.5	Multiply	0	long	193066	2970246.154
11/12/2017 11:39	Mac	O3	7	Sum	1400	long	3591	51300
11/12/2017 11:39	Mac	O3	7	Multiply	0	long	214420	3063142.857
11/12/2017 11:39	Mac	O3	7.5	Sum	1500	long	3816	50880
11/12/2017 11:39	Mac	O3	7.5	Multiply	0	long	333023	4440306.667
11/12/2017 11:39	Mac	O3	8	Sum	1600	long	5010	62625
11/12/2017 11:39	Mac	O3	8	Multiply	0	long	280376	3504700
11/12/2017 11:39	Mac	O3	8.5	Sum	1700	long	4291	50482.35294
11/12/2017 11:39	Mac	O3	8.5	Multiply	0	long	389911	4587188.235
11/12/2017 11:39	Mac	O3	9	Sum	1800	long	4596	51066.66667
11/12/2017 11:39	Mac	O3	9	Multiply	0	long	663563	7372922.222
11/12/2017 11:39	Mac	O3	9.5	Sum	1900	long	11361	119589.4737
11/12/2017 11:39	Mac	O3	9.5	Multiply	0	long	633958	6673242.105
11/12/2017 11:39	Mac	O3	10	Sum	2000	long	5047	50470
11/12/2017 11:39	Mac	O3	10	Multiply	0	long	984563	9845630
11/12/2017 11:39	Mac	O3	0.5	Sum	100	char	1227	245400
11/12/2017 11:39	Mac	O3	0.5	Multiply	0	char	64903	12980600
11/12/2017 11:39	Mac	O3	1	Sum	200	char	2710	271000
11/12/2017 11:39	Mac	O3	1	Multiply	0	char	217761	21776100
11/12/2017 11:39	Mac	O3	1.5	Sum	300	char	3795	253000
11/12/2017 11:39	Mac	O3	1.5	Multiply	0	char	425058	28337200
11/12/2017 11:39	Mac	O3	2	Sum	400	char	4545	227250
11/12/2017 11:39	Mac	O3	2	Multiply	0	char	665518	33275900
11/12/2017 11:39	Mac	O3	2.5	Sum	500	char	5754	230160
11/12/2017 11:39	Mac	O3	2.5	Multiply	0	char	1251131	50045240
11/12/2017 11:39	Mac	O3	3	Sum	600	char	7222	240733.3333
11/12/2017 11:39	Mac	O3	3	Multiply	0	char	1230760	41025333.33
11/12/2017 11:39	Mac	O3	3.5	Sum	700	char	8683	248085.7143
11/12/2017 11:39	Mac	O3	3.5	Multiply	0	char	1580369	45153400
11/12/2017 11:39	Mac	O3	4	Sum	800	char	9965	249125
11/12/2017 11:39	Mac	O3	4	Multiply	0	char	1877486	46937150
11/12/2017 11:39	Mac	O3	4.5	Sum	900	char	13255	294555.5556
11/12/2017 11:39	Mac	O3	4.5	Multiply	0	char	2309468	51321511.11
11/12/2017 11:39	Mac	O3	5	Sum	1000	char	16541	330820
11/12/2017 11:39	Mac	O3	5	Multiply	0	char	2745698	54913960
11/12/2017 11:39	Mac	O3	5.5	Sum	1100	char	19097	347218.1818
11/12/2017 11:39	Mac	O3	5.5	Multiply	0	char	3204500	58263636.36
11/12/2017 11:39	Mac	O3	6	Sum	1200	char	22164	369400
11/12/2017 11:39	Mac	O3	6	Multiply	0	char	3660723	61012050
11/12/2017 11:39	Mac	O3	6.5	Sum	1300	char	25356	390092.3077
11/12/2017 11:39	Mac	O3	6.5	Multiply	0	char	4260800	65550769.23
11/12/2017 11:39	Mac	O3	7	Sum	1400	char	28778	411114.2857
11/12/2017 11:39	Mac	O3	7	Multiply	0	char	4666185	66659785.71
11/12/2017 11:39	Mac	O3	7.5	Sum	1500	char	31783	423773.3333
11/12/2017 11:39	Mac	O3	7.5	Multiply	0	char	4961833	66157773.33
11/12/2017 11:39	Mac	O3	8	Sum	1600	char	36965	462062.5
11/12/2017 11:39	Mac	O3	8	Multiply	0	char	6399788	79997350
11/12/2017 11:39	Mac	O3	8.5	Sum	1700	char	41609	489517.6471
11/12/2017 11:40	Mac	O3	8.5	Multiply	0	char	7445182	87590376.47
11/12/2017 11:40	Mac	O3	9	Sum	1800	char	43579	484211.1111
11/12/2017 11:40	Mac	O3	9	Multiply	0	char	7589354	84326155.56
11/12/2017 11:40	Mac	O3	9.5	Sum	1900	char	50148	527873.6842
11/12/2017 11:40	Mac	O3	9.5	Multiply	0	char	8476182	89222968.42
11/12/2017 11:40	Mac	O3	10	Sum	2000	char	53151	531510
11/12/2017 11:40	Mac	O3	10	Multiply	0	char	11244157	112441570
11/12/2017 11:40	Mac	O3	0.5	Sum	100	int	216	43200
11/12/2017 11:40	Mac	O3	0.5	Multiply	0	int	6649	1329800
11/12/2017 11:40	Mac	O3	1	Sum	200	int	413	41300
11/12/2017 11:40	Mac	O3	1	Multiply	0	int	23658	2365800
11/12/2017 11:40	Mac	O3	1.5	Sum	300	int	511	34066.66667
11/12/2017 11:40	Mac	O3	1.5	Multiply	0	int	45123	3008200
11/12/2017 11:40	Mac	O3	2	Sum	400	int	681	34050
11/12/2017 11:40	Mac	O3	2	Multiply	0	int	66346	3317300
11/12/2017 11:40	Mac	O3	2.5	Sum	500	int	1028	41120
11/12/2017 11:40	Mac	O3	2.5	Multiply	0	int	100558	4022320
11/12/2017 11:40	Mac	O3	3	Sum	600	int	1789	59633.33333
11/12/2017 11:40	Mac	O3	3	Multiply	0	int	130564	4352133.333
11/12/2017 11:40	Mac	O3	3.5	Sum	700	int	2015	57571.42857
11/12/2017 11:40	Mac	O3	3.5	Multiply	0	int	173725	4963571.429
11/12/2017 11:40	Mac	O3	4	Sum	800	int	2631	65775
11/12/2017 11:40	Mac	O3	4	Multiply	0	int	216280	5407000
11/12/2017 11:40	Mac	O3	4.5	Sum	900	int	8917	198155.5556
11/12/2017 11:40	Mac	O3	4.5	Multiply	0	int	268767	5972600
11/12/2017 11:40	Mac	O3	5	Sum	1000	int	12389	247780
11/12/2017 11:40	Mac	O3	5	Multiply	0	int	313400	6268000
11/12/2017 11:40	Mac	O3	5.5	Sum	1100	int	14678	266872.7273
11/12/2017 11:40	Mac	O3	5.5	Multiply	0	int	367976	6690472.727
11/12/2017 11:40	Mac	O3	6	Sum	1200	int	15423	257050
11/12/2017 11:40	Mac	O3	6	Multiply	0	int	418001	6966683.333
11/12/2017 11:40	Mac	O3	6.5	Sum	1300	int	17486	269015.3846
11/12/2017 11:40	Mac	O3	6.5	Multiply	0	int	491204	7556984.615
11/12/2017 11:40	Mac	O3	7	Sum	1400	int	18008	257257.1429
11/12/2017 11:40	Mac	O3	7	Multiply	0	int	572496	8178514.286
11/12/2017 11:40	Mac	O3	7.5	Sum	1500	int	21609	288120
11/12/2017 11:40	Mac	O3	7.5	Multiply	0	int	634656	8462080
11/12/2017 11:40	Mac	O3	8	Sum	1600	int	19272	240900
11/12/2017 11:40	Mac	O3	8	Multiply	0	int	910441	11380512.5
11/12/2017 11:40	Mac	O3	8.5	Sum	1700	int	21872	257317.6471
11/12/2017 11:40	Mac	O3	8.5	Multiply	0	int	1186452	13958258.82
11/12/2017 11:40	Mac	O3	9	Sum	1800	int	24790	275444.4444
11/12/2017 11:40	Mac	O3	9	Multiply	0	int	990264	11002933.33
11/12/2017 11:40	Mac	O3	9.5	Sum	1900	int	24689	259884.2105
11/12/2017 11:40	Mac	O3	9.5	Multiply	0	int	1106626	11648694.74
11/12/2017 11:40	Mac	O3	10	Sum	2000	int	27747	277470
11/12/2017 11:40	Mac	O3	10	Multiply	0	int	1833857	18338570
11/12/2017 11:40	Mac	O3	0.5	Sum	100	float	587	117400
11/12/2017 11:40	Mac	O3	0.5	Multiply	0	float	9298	1859600
11/12/2017 11:40	Mac	O3	1	Sum	200	float	1351	135100
11/12/2017 11:40	Mac	O3	1	Multiply	0	float	31173	3117300
11/12/2017 11:40	Mac	O3	1.5	Sum	300	float	1748	116533.3333
11/12/2017 11:40	Mac	O3	1.5	Multiply	0	float	49002	3266800
11/12/2017 11:40	Mac	O3	2	Sum	400	float	2650	132500
11/12/2017 11:40	Mac	O3	2	Multiply	0	float	78952	3947600
11/12/2017 11:40	Mac	O3	2.5	Sum	500	float	3475	139000
11/12/2017 11:40	Mac	O3	2.5	Multiply	0	float	108832	4353280
11/12/2017 11:40	Mac	O3	3	Sum	600	float	4404	146800
11/12/2017 11:40	Mac	O3	3	Multiply	0	float	144301	4810033.333
11/12/2017 11:40	Mac	O3	3.5	Sum	700	float	5290	151142.8571
11/12/2017 11:40	Mac	O3	3.5	Multiply	0	float	188093	5374085.714
11/12/2017 11:40	Mac	O3	4	Sum	800	float	5604	140100
11/12/2017 11:40	Mac	O3	4	Multiply	0	float	233968	5849200
11/12/2017 11:40	Mac	O3	4.5	Sum	900	float	9179	203977.7778
11/12/2017 11:40	Mac	O3	4.5	Multiply	0	float	288383	6408511.111
11/12/2017 11:40	Mac	O3	5	Sum	1000	float	12038	240760
11/12/2017 11:40	Mac	O3	5	Multiply	0	float	343632	6872640
11/12/2017 11:40	Mac	O3	5.5	Sum	1100	float	13103	238236.3636
11/12/2017 11:40	Mac	O3	5.5	Multiply	0	float	387976	7054109.091
11/12/2017 11:40	Mac	O3	6	Sum	1200	float	14578	242966.6667
11/12/2017 11:40	Mac	O3	6	Multiply	0	float	448348	7472466.667
11/12/2017 11:40	Mac	O3	6.5	Sum	1300	float	15610	240153.8462
11/12/2017 11:40	Mac	O3	6.5	Multiply	0	float	505139	7771369.231
11/12/2017 11:40	Mac	O3	7	Sum	1400	float	16838	240542.8571
11/12/2017 11:40	Mac	O3	7	Multiply	0	float	593666	8480942.857
11/12/2017 11:40	Mac	O3	7.5	Sum	1500	float	18304	244053.3333
11/12/2017 11:40	Mac	O3	7.5	Multiply	0	float	684448	9125973.333
11/12/2017 11:40	Mac	O3	8	Sum	1600	float	17875	223437.5
11/12/2017 11:40	Mac	O3	8	Multiply	0	float	964124	12051550
11/12/2017 11:40	Mac	O3	8.5	Sum	1700	float	19711	231894.1176
11/12/2017 11:40	Mac	O3	8.5	Multiply	0	float	1250157	14707729.41
11/12/2017 11:40	Mac	O3	9	Sum	1800	float	22351	248344.4444
11/12/2017 11:40	Mac	O3	9	Multiply	0	float	1050177	11668633.33
11/12/2017 11:40	Mac	O3	9.5	Sum	1900	float	21409	225357.8947
11/12/2017 11:40	Mac	O3	9.5	Multiply	0	float	1164043	12253084.21
11/12/2017 11:40	Mac	O3	10	Sum	2000	float	24944	249440
11/12/2017 11:41	Mac	O3	10	Multiply	0	float	1991683	19916830
11/12/2017 11:41	Mac	O3	0.5	Sum	100	long	80	16000
11/12/2017 11:41	Mac	O3	0.5	Multiply	0	long	2339	467800
11/12/2017 11:41	Mac	O3	1	Sum	200	long	158	15800
11/12/2017 11:41	Mac	O3	1	Multiply	0	long	8321	832100
11/12/2017 11:41	Mac	O3	1.5	Sum	300	long	238	15866.66667
11/12/2017 11:41	Mac	O3	1.5	Multiply	0	long	14658	977200
11/12/2017 11:41	Mac	O3	2	Sum	400	long	336	16800
11/12/2017 11:41	Mac	O3	2	Multiply	0	long	24171	1208550
11/12/2017 11:41	Mac	O3	2.5	Sum	500	long	1108	44320
11/12/2017 11:41	Mac	O3	2.5	Multiply	0	long	38432	1537280
11/12/2017 11:41	Mac	O3	3	Sum	600	long	1455	48500
11/12/2017 11:41	Mac	O3	3	Multiply	0	long	46323	1544100
11/12/2017 11:41	Mac	O3	3.5	Sum	700	long	1670	47714.28571
11/12/2017 11:41	Mac	O3	3.5	Multiply	0	long	54448	1555657.143
11/12/2017 11:41	Mac	O3	4	Sum	800	long	2298	57450
11/12/2017 11:41	Mac	O3	4	Multiply	0	long	72850	1821250
11/12/2017 11:41	Mac	O3	4.5	Sum	900	long	2310	51333.33333
11/12/2017 11:41	Mac	O3	4.5	Multiply	0	long	87426	1942800
11/12/2017 11:41	Mac	O3	5	Sum	1000	long	2476	49520
11/12/2017 11:41	Mac	O3	5	Multiply	0	long	109181	2183620
11/12/2017 11:41	Mac	O3	5.5	Sum	1100	long	2869	52163.63636
11/12/2017 11:41	Mac	O3	5.5	Multiply	0	long	119285	2168818.182
11/12/2017 11:41	Mac	O3	6	Sum	1200	long	2939	48983.33333
11/12/2017 11:41	Mac	O3	6	Multiply	0	long	155092	2584866.667
11/12/2017 11:41	Mac	O3	6.5	Sum	1300	long	3140	48307.69231
11/12/2017 11:41	Mac	O3	6.5	Multiply	0	long	189993	2922969.231
11/12/2017 11:41	Mac	O3	7	Sum	1400	long	3431	49014.28571
11/12/2017 11:41	Mac	O3	7	Multiply	0	long	247614	3537342.857
11/12/2017 11:41	Mac	O3	7.5	Sum	1500	long	3718	49573.33333
11/12/2017 11:41	Mac	O3	7.5	Multiply	0	long	438848	5851306.667
11/12/2017 11:41	Mac	O3	8	Sum	1600	long	5007	62587.5
11/12/2017 11:41	Mac	O3	8	Multiply	0	long	293575	3669687.5
11/12/2017 11:41	Mac	O3	8.5	Sum	1700	long	4335	51000
11/12/2017 11:41	Mac	O3	8.5	Multiply	0	long	393792	4632847.059
11/12/2017 11:41	Mac	O3	9	Sum	1800	long	4703	52255.55556
11/12/2017 11:41	Mac	O3	9	Multiply	0	long	536294	5958822.222
11/12/2017 11:41	Mac	O3	9.5	Sum	1900	long	10497	110494.7368
11/12/2017 11:41	Mac	O3	9.5	Multiply	0	long	439680	4628210.526
11/12/2017 11:41	Mac	O3	10	Sum	2000	long	5173	51730
11/12/2017 11:41	Mac	O3	10	Multiply	0	long	715969	7159690
11/12/2017 11:41	Mac	O3	0.5	Sum	100	char	1176	235200
11/12/2017 11:41	Mac	O3	0.5	Multiply	0	char	60103	12020600
11/12/2017 11:41	Mac	O3	1	Sum	200	char	2682	268200
11/12/2017 11:41	Mac	O3	1	Multiply	0	char	200894	20089400
11/12/2017 11:41	Mac	O3	1.5	Sum	300	char	3771	251400
11/12/2017 11:41	Mac	O3	1.5	Multiply	0	char	428875	28591666.67
11/12/2017 11:41	Mac	O3	2	Sum	400	char	4509	225450
11/12/2017 11:41	Mac	O3	2	Multiply	0	char	665788	33289400
11/12/2017 11:41	Mac	O3	2.5	Sum	500	char	5824	232960
11/12/2017 11:41	Mac	O3	2.5	Multiply	0	char	1363386	54535440
11/12/2017 11:41	Mac	O3	3	Sum	600	char	7312	243733.3333
11/12/2017 11:41	Mac	O3	3	Multiply	0	char	1254138	41804600
11/12/2017 11:41	Mac	O3	3.5	Sum	700	char	8523	243514.2857
11/12/2017 11:41	Mac	O3	3.5	Multiply	0	char	1571375	44896428.57
11/12/2017 11:41	Mac	O3	4	Sum	800	char	9574	239350
11/12/2017 11:41	Mac	O3	4	Multiply	0	char	1879119	46977975
11/12/2017 11:41	Mac	O3	4.5	Sum	900	char	13172	292711.1111
11/12/2017 11:41	Mac	O3	4.5	Multiply	0	char	2340372	52008266.67
11/12/2017 11:41	Mac	O3	5	Sum	1000	char	16344	326880
11/12/2017 11:41	Mac	O3	5	Multiply	0	char	2738154	54763080
11/12/2017 11:41	Mac	O3	5.5	Sum	1100	char	19143	348054.5455
11/12/2017 11:41	Mac	O3	5.5	Multiply	0	char	3183194	57876254.55
11/12/2017 11:41	Mac	O3	6	Sum	1200	char	22077	367950
11/12/2017 11:41	Mac	O3	6	Multiply	0	char	3640940	60682333.33
11/12/2017 11:41	Mac	O3	6.5	Sum	1300	char	25616	394092.3077
11/12/2017 11:41	Mac	O3	6.5	Multiply	0	char	4193952	64522338.46
11/12/2017 11:41	Mac	O3	7	Sum	1400	char	28633	409042.8571
11/12/2017 11:41	Mac	O3	7	Multiply	0	char	4820832	68869028.57
11/12/2017 11:41	Mac	O3	7.5	Sum	1500	char	32266	430213.3333
11/12/2017 11:41	Mac	O3	7.5	Multiply	0	char	4966677	66222360
11/12/2017 11:41	Mac	O3	8	Sum	1600	char	36825	460312.5
11/12/2017 11:41	Mac	O3	8	Multiply	0	char	6669868	83373350
11/12/2017 11:41	Mac	O3	8.5	Sum	1700	char	41449	487635.2941
11/12/2017 11:41	Mac	O3	8.5	Multiply	0	char	7533888	88633976.47
11/12/2017 11:41	Mac	O3	9	Sum	1800	char	44371	493011.1111
11/12/2017 11:42	Mac	O3	9	Multiply	0	char	7730905	85898944.44
11/12/2017 11:42	Mac	O3	9.5	Sum	1900	char	49705	523210.5263
11/12/2017 11:42	Mac	O3	9.5	Multiply	0	char	8400710	88428526.32
11/12/2017 11:42	Mac	O3	10	Sum	2000	char	52956	529560
11/12/2017 11:42	Mac	O3	10	Multiply	0	char	11182916	111829160
11/12/2017 11:42	Mac	O3	0.5	Sum	100	int	177	35400
11/12/2017 11:42	Mac	O3	0.5	Multiply	0	int	6243	1248600
11/12/2017 11:42	Mac	O3	1	Sum	200	int	349	34900
11/12/2017 11:42	Mac	O3	1	Multiply	0	int	24612	2461200
11/12/2017 11:42	Mac	O3	1.5	Sum	300	int	518	34533.33333
11/12/2017 11:42	Mac	O3	1.5	Multiply	0	int	43055	2870333.333
11/12/2017 11:42	Mac	O3	2	Sum	400	int	827	41350
11/12/2017 11:42	Mac	O3	2	Multiply	0	int	64997	3249850
11/12/2017 11:42	Mac	O3	2.5	Sum	500	int	899	35960
11/12/2017 11:42	Mac	O3	2.5	Multiply	0	int	98944	3957760
11/12/2017 11:42	Mac	O3	3	Sum	600	int	1769	58966.66667
11/12/2017 11:42	Mac	O3	3	Multiply	0	int	130657	4355233.333
11/12/2017 11:42	Mac	O3	3.5	Sum	700	int	2044	58400
11/12/2017 11:42	Mac	O3	3.5	Multiply	0	int	167624	4789257.143
11/12/2017 11:42	Mac	O3	4	Sum	800	int	2631	65775
11/12/2017 11:42	Mac	O3	4	Multiply	0	int	211182	5279550
11/12/2017 11:42	Mac	O3	4.5	Sum	900	int	8714	193644.4444
11/12/2017 11:42	Mac	O3	4.5	Multiply	0	int	267149	5936644.444
11/12/2017 11:42	Mac	O3	5	Sum	1000	int	12312	246240
11/12/2017 11:42	Mac	O3	5	Multiply	0	int	313656	6273120
11/12/2017 11:42	Mac	O3	5.5	Sum	1100	int	14386	261563.6364
11/12/2017 11:42	Mac	O3	5.5	Multiply	0	int	357377	6497763.636
11/12/2017 11:42	Mac	O3	6	Sum	1200	int	15039	250650
11/12/2017 11:42	Mac	O3	6	Multiply	0	int	415937	6932283.333
11/12/2017 11:42	Mac	O3	6.5	Sum	1300	int	17546	269938.4615
11/12/2017 11:42	Mac	O3	6.5	Multiply	0	int	477807	7350876.923
11/12/2017 11:42	Mac	O3	7	Sum	1400	int	17704	252914.2857
11/12/2017 11:42	Mac	O3	7	Multiply	0	int	590925	8441785.714
11/12/2017 11:42	Mac	O3	7.5	Sum	1500	int	21576	287680
11/12/2017 11:42	Mac	O3	7.5	Multiply	0	int	661878	8825040
11/12/2017 11:42	Mac	O3	8	Sum	1600	int	18771	234637.5
11/12/2017 11:42	Mac	O3	8	Multiply	0	int	849126	10614075
11/12/2017 11:42	Mac	O3	8.5	Sum	1700	int	21783	256270.5882
11/12/2017 11:42	Mac	O3	8.5	Multiply	0	int	1116467	13134905.88
11/12/2017 11:42	Mac	O3	9	Sum	1800	int	24908	276755.5556
11/12/2017 11:42	Mac	O3	9	Multiply	0	int	976811	10853455.56
11/12/2017 11:42	Mac	O3	9.5	Sum	1900	int	24775	260789.4737
11/12/2017 11:42	Mac	O3	9.5	Multiply	0	int	1109655	11680578.95
11/12/2017 11:42	Mac	O3	10	Sum	2000	int	27627	276270
11/12/2017 11:42	Mac	O3	10	Multiply	0	int	1814161	18141610
11/12/2017 11:42	Mac	O3	0.5	Sum	100	float	584	116800
11/12/2017 11:42	Mac	O3	0.5	Multiply	0	float	10186	2037200
11/12/2017 11:42	Mac	O3	1	Sum	200	float	1358	135800
11/12/2017 11:42	Mac	O3	1	Multiply	0	float	27491	2749100
11/12/2017 11:42	Mac	O3	1.5	Sum	300	float	1748	116533.3333
11/12/2017 11:42	Mac	O3	1.5	Multiply	0	float	52488	3499200
11/12/2017 11:42	Mac	O3	2	Sum	400	float	2323	116150
11/12/2017 11:42	Mac	O3	2	Multiply	0	float	79118	3955900
11/12/2017 11:42	Mac	O3	2.5	Sum	500	float	3641	145640
11/12/2017 11:42	Mac	O3	2.5	Multiply	0	float	108764	4350560
11/12/2017 11:42	Mac	O3	3	Sum	600	float	4151	138366.6667
11/12/2017 11:42	Mac	O3	3	Multiply	0	float	143772	4792400
11/12/2017 11:42	Mac	O3	3.5	Sum	700	float	5072	144914.2857
11/12/2017 11:42	Mac	O3	3.5	Multiply	0	float	186560	5330285.714
11/12/2017 11:42	Mac	O3	4	Sum	800	float	5672	141800
11/12/2017 11:42	Mac	O3	4	Multiply	0	float	226892	5672300
11/12/2017 11:42	Mac	O3	4.5	Sum	900	float	8960	199111.1111
